year,month,day,hour,minute,MOER,timestamp
2022.0,4.0,16.0,9.0,15.0,978.0,2022-04-16T09:15:00+00:00
2022.0,4.0,16.0,9.0,20.0,979.0,2022-04-16T09:20:00+00:00
2022.0,4.0,16.0,9.0,25.0,980.0,2022-04-16T09:25:00+00:00
2022.0,4.0,16.0,9.0,30.0,980.0,2022-04-16T09:30:00+00:00
2022.0,4.0,16.0,9.0,35.0,980.0,2022-04-16T09:35:00+00:00
2022.0,4.0,16.0,9.0,40.0,981.0,2022-04-16T09:40:00+00:00
2022.0,4.0,16.0,9.0,45.0,981.0,2022-04-16T09:45:00+00:00
2022.0,4.0,16.0,9.0,50.0,981.0,2022-04-16T09:50:00+00:00
2022.0,4.0,16.0,9.0,55.0,981.0,2022-04-16T09:55:00+00:00
2022.0,4.0,16.0,10.0,0.0,983.0,2022-04-16T10:00:00+00:00
2022.0,4.0,16.0,10.0,5.0,1001.0,2022-04-16T10:05:00+00:00
2022.0,4.0,16.0,10.0,10.0,1001.0,2022-04-16T10:10:00+00:00
2022.0,4.0,16.0,10.0,15.0,1003.0,2022-04-16T10:15:00+00:00
2022.0,4.0,16.0,10.0,20.0,1004.0,2022-04-16T10:20:00+00:00
2022.0,4.0,16.0,10.0,25.0,1004.0,2022-04-16T10:25:00+00:00
2022.0,4.0,16.0,10.0,30.0,1004.0,2022-04-16T10:30:00+00:00
2022.0,4.0,16.0,10.0,35.0,1004.0,2022-04-16T10:35:00+00:00
2022.0,4.0,16.0,10.0,40.0,1004.0,2022-04-16T10:40:00+00:00
2022.0,4.0,16.0,10.0,45.0,1004.0,2022-04-16T10:45:00+00:00
2022.0,4.0,16.0,10.0,50.0,1004.0,2022-04-16T10:50:00+00:00
2022.0,4.0,16.0,10.0,55.0,1004.0,2022-04-16T10:55:00+00:00
2022.0,4.0,16.0,11.0,0.0,1033.0,2022-04-16T11:00:00+00:00
2022.0,4.0,16.0,11.0,5.0,1056.0,2022-04-16T11:05:00+00:00
2022.0,4.0,16.0,11.0,10.0,1047.0,2022-04-16T11:10:00+00:00
2022.0,4.0,16.0,11.0,15.0,1046.0,2022-04-16T11:15:00+00:00
2022.0,4.0,16.0,11.0,20.0,1046.0,2022-04-16T11:20:00+00:00
2022.0,4.0,16.0,11.0,25.0,1045.0,2022-04-16T11:25:00+00:00
2022.0,4.0,16.0,11.0,30.0,1044.0,2022-04-16T11:30:00+00:00
2022.0,4.0,16.0,11.0,35.0,1044.0,2022-04-16T11:35:00+00:00
2022.0,4.0,16.0,11.0,40.0,1044.0,2022-04-16T11:40:00+00:00
2022.0,4.0,16.0,11.0,45.0,1043.0,2022-04-16T11:45:00+00:00
2022.0,4.0,16.0,11.0,50.0,1043.0,2022-04-16T11:50:00+00:00
2022.0,4.0,16.0,11.0,55.0,1043.0,2022-04-16T11:55:00+00:00
2022.0,4.0,16.0,12.0,0.0,1044.0,2022-04-16T12:00:00+00:00
2022.0,4.0,16.0,12.0,5.0,1053.0,2022-04-16T12:05:00+00:00
2022.0,4.0,16.0,12.0,10.0,1040.0,2022-04-16T12:10:00+00:00
2022.0,4.0,16.0,12.0,15.0,1038.0,2022-04-16T12:15:00+00:00
2022.0,4.0,16.0,12.0,20.0,1038.0,2022-04-16T12:20:00+00:00
2022.0,4.0,16.0,12.0,25.0,1037.0,2022-04-16T12:25:00+00:00
2022.0,4.0,16.0,12.0,30.0,1037.0,2022-04-16T12:30:00+00:00
2022.0,4.0,16.0,12.0,35.0,1037.0,2022-04-16T12:35:00+00:00
2022.0,4.0,16.0,12.0,40.0,1037.0,2022-04-16T12:40:00+00:00
2022.0,4.0,16.0,12.0,45.0,1037.0,2022-04-16T12:45:00+00:00
2022.0,4.0,16.0,12.0,50.0,1037.0,2022-04-16T12:50:00+00:00
2022.0,4.0,16.0,12.0,55.0,1037.0,2022-04-16T12:55:00+00:00
2022.0,4.0,16.0,13.0,0.0,1038.0,2022-04-16T13:00:00+00:00
2022.0,4.0,16.0,13.0,5.0,1058.0,2022-04-16T13:05:00+00:00
2022.0,4.0,16.0,13.0,10.0,1072.0,2022-04-16T13:10:00+00:00
2022.0,4.0,16.0,13.0,15.0,1077.0,2022-04-16T13:15:00+00:00
2022.0,4.0,16.0,13.0,20.0,1079.0,2022-04-16T13:20:00+00:00
2022.0,4.0,16.0,13.0,25.0,1080.0,2022-04-16T13:25:00+00:00
2022.0,4.0,16.0,13.0,30.0,1081.0,2022-04-16T13:30:00+00:00
2022.0,4.0,16.0,13.0,35.0,1081.0,2022-04-16T13:35:00+00:00
2022.0,4.0,16.0,13.0,40.0,1082.0,2022-04-16T13:40:00+00:00
2022.0,4.0,16.0,13.0,45.0,1082.0,2022-04-16T13:45:00+00:00
2022.0,4.0,16.0,13.0,50.0,1082.0,2022-04-16T13:50:00+00:00
2022.0,4.0,16.0,13.0,55.0,1082.0,2022-04-16T13:55:00+00:00
2022.0,4.0,16.0,14.0,0.0,1081.0,2022-04-16T14:00:00+00:00
2022.0,4.0,16.0,14.0,5.0,1074.0,2022-04-16T14:05:00+00:00
2022.0,4.0,16.0,14.0,10.0,1075.0,2022-04-16T14:10:00+00:00
2022.0,4.0,16.0,14.0,15.0,1077.0,2022-04-16T14:15:00+00:00
2022.0,4.0,16.0,14.0,20.0,1078.0,2022-04-16T14:20:00+00:00
2022.0,4.0,16.0,14.0,25.0,1099.0,2022-04-16T14:25:00+00:00
2022.0,4.0,16.0,14.0,30.0,1042.0,2022-04-16T14:30:00+00:00
2022.0,4.0,16.0,14.0,35.0,1032.0,2022-04-16T14:35:00+00:00
2022.0,4.0,16.0,14.0,40.0,1004.0,2022-04-16T14:40:00+00:00
2022.0,4.0,16.0,14.0,45.0,984.0,2022-04-16T14:45:00+00:00
2022.0,4.0,16.0,14.0,50.0,950.0,2022-04-16T14:50:00+00:00
2022.0,4.0,16.0,14.0,55.0,931.0,2022-04-16T14:55:00+00:00
2022.0,4.0,16.0,15.0,0.0,913.0,2022-04-16T15:00:00+00:00
2022.0,4.0,16.0,15.0,5.0,924.0,2022-04-16T15:05:00+00:00
2022.0,4.0,16.0,15.0,10.0,944.0,2022-04-16T15:10:00+00:00
2022.0,4.0,16.0,15.0,15.0,948.0,2022-04-16T15:15:00+00:00
2022.0,4.0,16.0,15.0,20.0,939.0,2022-04-16T15:20:00+00:00
2022.0,4.0,16.0,15.0,25.0,933.0,2022-04-16T15:25:00+00:00
2022.0,4.0,16.0,15.0,30.0,922.0,2022-04-16T15:30:00+00:00
2022.0,4.0,16.0,15.0,35.0,918.0,2022-04-16T15:35:00+00:00
2022.0,4.0,16.0,15.0,40.0,46.0,2022-04-16T15:40:00+00:00
2022.0,4.0,16.0,15.0,45.0,340.0,2022-04-16T15:45:00+00:00
2022.0,4.0,16.0,15.0,50.0,841.0,2022-04-16T15:50:00+00:00
2022.0,4.0,16.0,15.0,55.0,921.0,2022-04-16T15:55:00+00:00
2022.0,4.0,16.0,16.0,0.0,918.0,2022-04-16T16:00:00+00:00
2022.0,4.0,16.0,16.0,5.0,921.0,2022-04-16T16:05:00+00:00
2022.0,4.0,16.0,16.0,10.0,917.0,2022-04-16T16:10:00+00:00
2022.0,4.0,16.0,16.0,15.0,909.0,2022-04-16T16:15:00+00:00
2022.0,4.0,16.0,16.0,20.0,903.0,2022-04-16T16:20:00+00:00
2022.0,4.0,16.0,16.0,25.0,896.0,2022-04-16T16:25:00+00:00
2022.0,4.0,16.0,16.0,30.0,892.0,2022-04-16T16:30:00+00:00
2022.0,4.0,16.0,16.0,35.0,883.0,2022-04-16T16:35:00+00:00
2022.0,4.0,16.0,16.0,40.0,883.0,2022-04-16T16:40:00+00:00
2022.0,4.0,16.0,16.0,45.0,879.0,2022-04-16T16:45:00+00:00
2022.0,4.0,16.0,16.0,50.0,876.0,2022-04-16T16:50:00+00:00
2022.0,4.0,16.0,16.0,55.0,870.0,2022-04-16T16:55:00+00:00
2022.0,4.0,16.0,17.0,0.0,867.0,2022-04-16T17:00:00+00:00
2022.0,4.0,16.0,17.0,5.0,873.0,2022-04-16T17:05:00+00:00
2022.0,4.0,16.0,17.0,10.0,879.0,2022-04-16T17:10:00+00:00
2022.0,4.0,16.0,17.0,15.0,880.0,2022-04-16T17:15:00+00:00
2022.0,4.0,16.0,17.0,20.0,895.0,2022-04-16T17:20:00+00:00
2022.0,4.0,16.0,17.0,25.0,896.0,2022-04-16T17:25:00+00:00
2022.0,4.0,16.0,17.0,30.0,541.0,2022-04-16T17:30:00+00:00
2022.0,4.0,16.0,17.0,35.0,883.0,2022-04-16T17:35:00+00:00
2022.0,4.0,16.0,17.0,40.0,44.0,2022-04-16T17:40:00+00:00
2022.0,4.0,16.0,17.0,45.0,44.0,2022-04-16T17:45:00+00:00
2022.0,4.0,16.0,17.0,50.0,44.0,2022-04-16T17:50:00+00:00
2022.0,4.0,16.0,17.0,55.0,44.0,2022-04-16T17:55:00+00:00
2022.0,4.0,16.0,18.0,0.0,44.0,2022-04-16T18:00:00+00:00
2022.0,4.0,16.0,18.0,5.0,207.0,2022-04-16T18:05:00+00:00
2022.0,4.0,16.0,18.0,10.0,45.0,2022-04-16T18:10:00+00:00
2022.0,4.0,16.0,18.0,15.0,45.0,2022-04-16T18:15:00+00:00
2022.0,4.0,16.0,18.0,20.0,45.0,2022-04-16T18:20:00+00:00
2022.0,4.0,16.0,18.0,25.0,45.0,2022-04-16T18:25:00+00:00
2022.0,4.0,16.0,18.0,30.0,45.0,2022-04-16T18:30:00+00:00
2022.0,4.0,16.0,18.0,35.0,45.0,2022-04-16T18:35:00+00:00
2022.0,4.0,16.0,18.0,40.0,46.0,2022-04-16T18:40:00+00:00
2022.0,4.0,16.0,18.0,45.0,45.0,2022-04-16T18:45:00+00:00
2022.0,4.0,16.0,18.0,50.0,45.0,2022-04-16T18:50:00+00:00
2022.0,4.0,16.0,18.0,55.0,45.0,2022-04-16T18:55:00+00:00
2022.0,4.0,16.0,19.0,0.0,45.0,2022-04-16T19:00:00+00:00
2022.0,4.0,16.0,19.0,5.0,44.0,2022-04-16T19:05:00+00:00
2022.0,4.0,16.0,19.0,10.0,45.0,2022-04-16T19:10:00+00:00
2022.0,4.0,16.0,19.0,15.0,46.0,2022-04-16T19:15:00+00:00
2022.0,4.0,16.0,19.0,20.0,47.0,2022-04-16T19:20:00+00:00
2022.0,4.0,16.0,19.0,25.0,47.0,2022-04-16T19:25:00+00:00
2022.0,4.0,16.0,19.0,30.0,46.0,2022-04-16T19:30:00+00:00
2022.0,4.0,16.0,19.0,35.0,46.0,2022-04-16T19:35:00+00:00
2022.0,4.0,16.0,19.0,40.0,46.0,2022-04-16T19:40:00+00:00
2022.0,4.0,16.0,19.0,45.0,46.0,2022-04-16T19:45:00+00:00
2022.0,4.0,16.0,19.0,50.0,46.0,2022-04-16T19:50:00+00:00
2022.0,4.0,16.0,19.0,55.0,46.0,2022-04-16T19:55:00+00:00
2022.0,4.0,16.0,20.0,0.0,47.0,2022-04-16T20:00:00+00:00
2022.0,4.0,16.0,20.0,5.0,46.0,2022-04-16T20:05:00+00:00
2022.0,4.0,16.0,20.0,10.0,46.0,2022-04-16T20:10:00+00:00
2022.0,4.0,16.0,20.0,15.0,45.0,2022-04-16T20:15:00+00:00
2022.0,4.0,16.0,20.0,20.0,44.0,2022-04-16T20:20:00+00:00
2022.0,4.0,16.0,20.0,25.0,44.0,2022-04-16T20:25:00+00:00
2022.0,4.0,16.0,20.0,30.0,44.0,2022-04-16T20:30:00+00:00
2022.0,4.0,16.0,20.0,35.0,44.0,2022-04-16T20:35:00+00:00
2022.0,4.0,16.0,20.0,40.0,45.0,2022-04-16T20:40:00+00:00
2022.0,4.0,16.0,20.0,45.0,46.0,2022-04-16T20:45:00+00:00
2022.0,4.0,16.0,20.0,50.0,47.0,2022-04-16T20:50:00+00:00
2022.0,4.0,16.0,20.0,55.0,47.0,2022-04-16T20:55:00+00:00
2022.0,4.0,16.0,21.0,0.0,47.0,2022-04-16T21:00:00+00:00
2022.0,4.0,16.0,21.0,5.0,46.0,2022-04-16T21:05:00+00:00
2022.0,4.0,16.0,21.0,10.0,45.0,2022-04-16T21:10:00+00:00
2022.0,4.0,16.0,21.0,15.0,45.0,2022-04-16T21:15:00+00:00
2022.0,4.0,16.0,21.0,20.0,45.0,2022-04-16T21:20:00+00:00
2022.0,4.0,16.0,21.0,25.0,45.0,2022-04-16T21:25:00+00:00
2022.0,4.0,16.0,21.0,30.0,45.0,2022-04-16T21:30:00+00:00
2022.0,4.0,16.0,21.0,35.0,45.0,2022-04-16T21:35:00+00:00
2022.0,4.0,16.0,21.0,40.0,45.0,2022-04-16T21:40:00+00:00
2022.0,4.0,16.0,21.0,45.0,45.0,2022-04-16T21:45:00+00:00
2022.0,4.0,16.0,21.0,50.0,45.0,2022-04-16T21:50:00+00:00
2022.0,4.0,16.0,21.0,55.0,45.0,2022-04-16T21:55:00+00:00
2022.0,4.0,16.0,22.0,0.0,44.0,2022-04-16T22:00:00+00:00
2022.0,4.0,16.0,22.0,5.0,43.0,2022-04-16T22:05:00+00:00
2022.0,4.0,16.0,22.0,10.0,42.0,2022-04-16T22:10:00+00:00
2022.0,4.0,16.0,22.0,15.0,42.0,2022-04-16T22:15:00+00:00
2022.0,4.0,16.0,22.0,20.0,42.0,2022-04-16T22:20:00+00:00
2022.0,4.0,16.0,22.0,25.0,42.0,2022-04-16T22:25:00+00:00
2022.0,4.0,16.0,22.0,30.0,42.0,2022-04-16T22:30:00+00:00
2022.0,4.0,16.0,22.0,35.0,42.0,2022-04-16T22:35:00+00:00
2022.0,4.0,16.0,22.0,40.0,42.0,2022-04-16T22:40:00+00:00
2022.0,4.0,16.0,22.0,45.0,42.0,2022-04-16T22:45:00+00:00
2022.0,4.0,16.0,22.0,50.0,42.0,2022-04-16T22:50:00+00:00
2022.0,4.0,16.0,22.0,55.0,42.0,2022-04-16T22:55:00+00:00
2022.0,4.0,16.0,23.0,0.0,42.0,2022-04-16T23:00:00+00:00
2022.0,4.0,16.0,23.0,5.0,42.0,2022-04-16T23:05:00+00:00
2022.0,4.0,16.0,23.0,10.0,41.0,2022-04-16T23:10:00+00:00
2022.0,4.0,16.0,23.0,15.0,41.0,2022-04-16T23:15:00+00:00
2022.0,4.0,16.0,23.0,20.0,42.0,2022-04-16T23:20:00+00:00
2022.0,4.0,16.0,23.0,25.0,43.0,2022-04-16T23:25:00+00:00
2022.0,4.0,16.0,23.0,30.0,41.0,2022-04-16T23:30:00+00:00
2022.0,4.0,16.0,23.0,35.0,40.0,2022-04-16T23:35:00+00:00
2022.0,4.0,16.0,23.0,40.0,40.0,2022-04-16T23:40:00+00:00
2022.0,4.0,16.0,23.0,45.0,40.0,2022-04-16T23:45:00+00:00
2022.0,4.0,16.0,23.0,50.0,40.0,2022-04-16T23:50:00+00:00
2022.0,4.0,16.0,23.0,55.0,40.0,2022-04-16T23:55:00+00:00
2022.0,4.0,17.0,0.0,0.0,41.0,2022-04-17T00:00:00+00:00
2022.0,4.0,17.0,0.0,5.0,44.0,2022-04-17T00:05:00+00:00
2022.0,4.0,17.0,0.0,10.0,45.0,2022-04-17T00:10:00+00:00
2022.0,4.0,17.0,0.0,15.0,45.0,2022-04-17T00:15:00+00:00
2022.0,4.0,17.0,0.0,20.0,45.0,2022-04-17T00:20:00+00:00
2022.0,4.0,17.0,0.0,25.0,45.0,2022-04-17T00:25:00+00:00
2022.0,4.0,17.0,0.0,30.0,45.0,2022-04-17T00:30:00+00:00
2022.0,4.0,17.0,0.0,35.0,45.0,2022-04-17T00:35:00+00:00
2022.0,4.0,17.0,0.0,40.0,45.0,2022-04-17T00:40:00+00:00
2022.0,4.0,17.0,0.0,45.0,45.0,2022-04-17T00:45:00+00:00
2022.0,4.0,17.0,0.0,50.0,44.0,2022-04-17T00:50:00+00:00
2022.0,4.0,17.0,0.0,55.0,872.0,2022-04-17T00:55:00+00:00
2022.0,4.0,17.0,1.0,0.0,892.0,2022-04-17T01:00:00+00:00
2022.0,4.0,17.0,1.0,5.0,905.0,2022-04-17T01:05:00+00:00
2022.0,4.0,17.0,1.0,10.0,894.0,2022-04-17T01:10:00+00:00
2022.0,4.0,17.0,1.0,15.0,892.0,2022-04-17T01:15:00+00:00
2022.0,4.0,17.0,1.0,20.0,892.0,2022-04-17T01:20:00+00:00
2022.0,4.0,17.0,1.0,25.0,901.0,2022-04-17T01:25:00+00:00
2022.0,4.0,17.0,1.0,30.0,902.0,2022-04-17T01:30:00+00:00
2022.0,4.0,17.0,1.0,35.0,904.0,2022-04-17T01:35:00+00:00
2022.0,4.0,17.0,1.0,40.0,904.0,2022-04-17T01:40:00+00:00
2022.0,4.0,17.0,1.0,45.0,904.0,2022-04-17T01:45:00+00:00
2022.0,4.0,17.0,1.0,50.0,904.0,2022-04-17T01:50:00+00:00
2022.0,4.0,17.0,1.0,55.0,904.0,2022-04-17T01:55:00+00:00
2022.0,4.0,17.0,2.0,0.0,903.0,2022-04-17T02:00:00+00:00
2022.0,4.0,17.0,2.0,5.0,900.0,2022-04-17T02:05:00+00:00
2022.0,4.0,17.0,2.0,10.0,890.0,2022-04-17T02:10:00+00:00
2022.0,4.0,17.0,2.0,15.0,890.0,2022-04-17T02:15:00+00:00
2022.0,4.0,17.0,2.0,20.0,889.0,2022-04-17T02:20:00+00:00
2022.0,4.0,17.0,2.0,25.0,888.0,2022-04-17T02:25:00+00:00
2022.0,4.0,17.0,2.0,30.0,887.0,2022-04-17T02:30:00+00:00
2022.0,4.0,17.0,2.0,35.0,887.0,2022-04-17T02:35:00+00:00
2022.0,4.0,17.0,2.0,40.0,886.0,2022-04-17T02:40:00+00:00
2022.0,4.0,17.0,2.0,45.0,886.0,2022-04-17T02:45:00+00:00
2022.0,4.0,17.0,2.0,50.0,886.0,2022-04-17T02:50:00+00:00
2022.0,4.0,17.0,2.0,55.0,886.0,2022-04-17T02:55:00+00:00
2022.0,4.0,17.0,3.0,0.0,887.0,2022-04-17T03:00:00+00:00
2022.0,4.0,17.0,3.0,5.0,912.0,2022-04-17T03:05:00+00:00
2022.0,4.0,17.0,3.0,10.0,918.0,2022-04-17T03:10:00+00:00
2022.0,4.0,17.0,3.0,15.0,926.0,2022-04-17T03:15:00+00:00
2022.0,4.0,17.0,3.0,20.0,931.0,2022-04-17T03:20:00+00:00
2022.0,4.0,17.0,3.0,25.0,934.0,2022-04-17T03:25:00+00:00
2022.0,4.0,17.0,3.0,30.0,936.0,2022-04-17T03:30:00+00:00
2022.0,4.0,17.0,3.0,35.0,937.0,2022-04-17T03:35:00+00:00
2022.0,4.0,17.0,3.0,40.0,938.0,2022-04-17T03:40:00+00:00
2022.0,4.0,17.0,3.0,45.0,938.0,2022-04-17T03:45:00+00:00
2022.0,4.0,17.0,3.0,50.0,938.0,2022-04-17T03:50:00+00:00
2022.0,4.0,17.0,3.0,55.0,938.0,2022-04-17T03:55:00+00:00
2022.0,4.0,17.0,4.0,0.0,940.0,2022-04-17T04:00:00+00:00
2022.0,4.0,17.0,4.0,5.0,941.0,2022-04-17T04:05:00+00:00
2022.0,4.0,17.0,4.0,10.0,939.0,2022-04-17T04:10:00+00:00
2022.0,4.0,17.0,4.0,15.0,944.0,2022-04-17T04:15:00+00:00
2022.0,4.0,17.0,4.0,20.0,948.0,2022-04-17T04:20:00+00:00
2022.0,4.0,17.0,4.0,25.0,949.0,2022-04-17T04:25:00+00:00
2022.0,4.0,17.0,4.0,30.0,951.0,2022-04-17T04:30:00+00:00
2022.0,4.0,17.0,4.0,35.0,953.0,2022-04-17T04:35:00+00:00
2022.0,4.0,17.0,4.0,40.0,955.0,2022-04-17T04:40:00+00:00
2022.0,4.0,17.0,4.0,45.0,956.0,2022-04-17T04:45:00+00:00
2022.0,4.0,17.0,4.0,50.0,955.0,2022-04-17T04:50:00+00:00
2022.0,4.0,17.0,4.0,55.0,953.0,2022-04-17T04:55:00+00:00
2022.0,4.0,17.0,5.0,0.0,952.0,2022-04-17T05:00:00+00:00
2022.0,4.0,17.0,5.0,5.0,965.0,2022-04-17T05:05:00+00:00
2022.0,4.0,17.0,5.0,10.0,996.0,2022-04-17T05:10:00+00:00
2022.0,4.0,17.0,5.0,15.0,1009.0,2022-04-17T05:15:00+00:00
2022.0,4.0,17.0,5.0,20.0,1017.0,2022-04-17T05:20:00+00:00
2022.0,4.0,17.0,5.0,25.0,1023.0,2022-04-17T05:25:00+00:00
2022.0,4.0,17.0,5.0,30.0,1027.0,2022-04-17T05:30:00+00:00
2022.0,4.0,17.0,5.0,35.0,1030.0,2022-04-17T05:35:00+00:00
2022.0,4.0,17.0,5.0,40.0,1033.0,2022-04-17T05:40:00+00:00
2022.0,4.0,17.0,5.0,45.0,1034.0,2022-04-17T05:45:00+00:00
2022.0,4.0,17.0,5.0,50.0,1036.0,2022-04-17T05:50:00+00:00
2022.0,4.0,17.0,5.0,55.0,1037.0,2022-04-17T05:55:00+00:00
2022.0,4.0,17.0,6.0,0.0,1037.0,2022-04-17T06:00:00+00:00
2022.0,4.0,17.0,6.0,5.0,1032.0,2022-04-17T06:05:00+00:00
2022.0,4.0,17.0,6.0,10.0,1008.0,2022-04-17T06:10:00+00:00
2022.0,4.0,17.0,6.0,15.0,1001.0,2022-04-17T06:15:00+00:00
2022.0,4.0,17.0,6.0,20.0,996.0,2022-04-17T06:20:00+00:00
2022.0,4.0,17.0,6.0,25.0,992.0,2022-04-17T06:25:00+00:00
2022.0,4.0,17.0,6.0,30.0,990.0,2022-04-17T06:30:00+00:00
2022.0,4.0,17.0,6.0,35.0,988.0,2022-04-17T06:35:00+00:00
2022.0,4.0,17.0,6.0,40.0,987.0,2022-04-17T06:40:00+00:00
2022.0,4.0,17.0,6.0,45.0,986.0,2022-04-17T06:45:00+00:00
2022.0,4.0,17.0,6.0,50.0,985.0,2022-04-17T06:50:00+00:00
2022.0,4.0,17.0,6.0,55.0,986.0,2022-04-17T06:55:00+00:00
2022.0,4.0,17.0,7.0,0.0,985.0,2022-04-17T07:00:00+00:00
2022.0,4.0,17.0,7.0,5.0,988.0,2022-04-17T07:05:00+00:00
2022.0,4.0,17.0,7.0,10.0,985.0,2022-04-17T07:10:00+00:00
2022.0,4.0,17.0,7.0,15.0,983.0,2022-04-17T07:15:00+00:00
2022.0,4.0,17.0,7.0,20.0,984.0,2022-04-17T07:20:00+00:00
2022.0,4.0,17.0,7.0,25.0,983.0,2022-04-17T07:25:00+00:00
2022.0,4.0,17.0,7.0,30.0,979.0,2022-04-17T07:30:00+00:00
2022.0,4.0,17.0,7.0,35.0,978.0,2022-04-17T07:35:00+00:00
2022.0,4.0,17.0,7.0,40.0,981.0,2022-04-17T07:40:00+00:00
2022.0,4.0,17.0,7.0,45.0,980.0,2022-04-17T07:45:00+00:00
2022.0,4.0,17.0,7.0,50.0,977.0,2022-04-17T07:50:00+00:00
2022.0,4.0,17.0,7.0,55.0,977.0,2022-04-17T07:55:00+00:00
2022.0,4.0,17.0,8.0,0.0,966.0,2022-04-17T08:00:00+00:00
2022.0,4.0,17.0,8.0,5.0,964.0,2022-04-17T08:05:00+00:00
2022.0,4.0,17.0,8.0,10.0,965.0,2022-04-17T08:10:00+00:00
2022.0,4.0,17.0,8.0,15.0,965.0,2022-04-17T08:15:00+00:00
2022.0,4.0,17.0,8.0,20.0,967.0,2022-04-17T08:20:00+00:00
2022.0,4.0,17.0,8.0,25.0,969.0,2022-04-17T08:25:00+00:00
2022.0,4.0,17.0,8.0,30.0,970.0,2022-04-17T08:30:00+00:00
2022.0,4.0,17.0,8.0,35.0,970.0,2022-04-17T08:35:00+00:00
2022.0,4.0,17.0,8.0,40.0,971.0,2022-04-17T08:40:00+00:00
2022.0,4.0,17.0,8.0,45.0,974.0,2022-04-17T08:45:00+00:00
2022.0,4.0,17.0,8.0,50.0,975.0,2022-04-17T08:50:00+00:00
2022.0,4.0,17.0,8.0,55.0,975.0,2022-04-17T08:55:00+00:00
2022.0,4.0,17.0,9.0,0.0,976.0,2022-04-17T09:00:00+00:00
2022.0,4.0,17.0,9.0,5.0,946.0,2022-04-17T09:05:00+00:00
2022.0,4.0,17.0,9.0,10.0,946.0,2022-04-17T09:10:00+00:00
2022.0,4.0,17.0,9.0,15.0,944.0,2022-04-17T09:15:00+00:00
2022.0,4.0,17.0,9.0,20.0,945.0,2022-04-17T09:20:00+00:00
2022.0,4.0,17.0,9.0,25.0,947.0,2022-04-17T09:25:00+00:00
2022.0,4.0,17.0,9.0,30.0,948.0,2022-04-17T09:30:00+00:00
2022.0,4.0,17.0,9.0,35.0,960.0,2022-04-17T09:35:00+00:00
2022.0,4.0,17.0,9.0,40.0,963.0,2022-04-17T09:40:00+00:00
2022.0,4.0,17.0,9.0,45.0,964.0,2022-04-17T09:45:00+00:00
2022.0,4.0,17.0,9.0,50.0,965.0,2022-04-17T09:50:00+00:00
2022.0,4.0,17.0,9.0,55.0,966.0,2022-04-17T09:55:00+00:00
2022.0,4.0,17.0,10.0,0.0,968.0,2022-04-17T10:00:00+00:00
2022.0,4.0,17.0,10.0,5.0,964.0,2022-04-17T10:05:00+00:00
2022.0,4.0,17.0,10.0,10.0,950.0,2022-04-17T10:10:00+00:00
2022.0,4.0,17.0,10.0,15.0,948.0,2022-04-17T10:15:00+00:00
2022.0,4.0,17.0,10.0,20.0,944.0,2022-04-17T10:20:00+00:00
2022.0,4.0,17.0,10.0,25.0,941.0,2022-04-17T10:25:00+00:00
2022.0,4.0,17.0,10.0,30.0,939.0,2022-04-17T10:30:00+00:00
2022.0,4.0,17.0,10.0,35.0,938.0,2022-04-17T10:35:00+00:00
2022.0,4.0,17.0,10.0,40.0,937.0,2022-04-17T10:40:00+00:00
2022.0,4.0,17.0,10.0,45.0,936.0,2022-04-17T10:45:00+00:00
2022.0,4.0,17.0,10.0,50.0,935.0,2022-04-17T10:50:00+00:00
2022.0,4.0,17.0,10.0,55.0,923.0,2022-04-17T10:55:00+00:00
2022.0,4.0,17.0,11.0,0.0,937.0,2022-04-17T11:00:00+00:00
2022.0,4.0,17.0,11.0,5.0,961.0,2022-04-17T11:05:00+00:00
2022.0,4.0,17.0,11.0,10.0,1025.0,2022-04-17T11:10:00+00:00
2022.0,4.0,17.0,11.0,15.0,1035.0,2022-04-17T11:15:00+00:00
2022.0,4.0,17.0,11.0,20.0,1039.0,2022-04-17T11:20:00+00:00
2022.0,4.0,17.0,11.0,25.0,1043.0,2022-04-17T11:25:00+00:00
2022.0,4.0,17.0,11.0,30.0,1045.0,2022-04-17T11:30:00+00:00
2022.0,4.0,17.0,11.0,35.0,1046.0,2022-04-17T11:35:00+00:00
2022.0,4.0,17.0,11.0,40.0,1047.0,2022-04-17T11:40:00+00:00
2022.0,4.0,17.0,11.0,45.0,1048.0,2022-04-17T11:45:00+00:00
2022.0,4.0,17.0,11.0,50.0,1048.0,2022-04-17T11:50:00+00:00
2022.0,4.0,17.0,11.0,55.0,1050.0,2022-04-17T11:55:00+00:00
2022.0,4.0,17.0,12.0,0.0,1055.0,2022-04-17T12:00:00+00:00
2022.0,4.0,17.0,12.0,5.0,1016.0,2022-04-17T12:05:00+00:00
2022.0,4.0,17.0,12.0,10.0,1051.0,2022-04-17T12:10:00+00:00
2022.0,4.0,17.0,12.0,15.0,1050.0,2022-04-17T12:15:00+00:00
2022.0,4.0,17.0,12.0,20.0,1051.0,2022-04-17T12:20:00+00:00
2022.0,4.0,17.0,12.0,25.0,1051.0,2022-04-17T12:25:00+00:00
2022.0,4.0,17.0,12.0,30.0,1052.0,2022-04-17T12:30:00+00:00
2022.0,4.0,17.0,12.0,35.0,1052.0,2022-04-17T12:35:00+00:00
2022.0,4.0,17.0,12.0,40.0,1052.0,2022-04-17T12:40:00+00:00
